test_name,client_name,target_opcode,source_label,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,param_mod_bits,param_mem_size,msg_words_runtime_ms,msg_words_pvalue,msg_words_conf_int_low,msg_words_conf_int_high,num_rounds_runtime_ms,num_rounds_pvalue,num_rounds_conf_int_low,num_rounds_conf_int_high,param_bn128,num_pairs_runtime_ms,num_pairs_pvalue,num_pairs_conf_int_low,num_pairs_conf_int_high
test_keccak_diff_mem_msg_sizes,erigon,KECCAK256,presets[keccak],924,38.65972039663011,0.001,0.8081332283326028,0.8077165795341937,7.63762880838167e-05,0.001,7.384902240101677e-05,7.866966570020906e-05,,0,1.3603223786867926e-05,0.001,1.3075772368015454e-05,1.4127390128409657e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,ethrex,KECCAK256,presets[keccak],6248,63.83054827642368,0.001,0.6557933263604561,0.655683092037433,1.303427196757527e-05,0.001,1.1311582786810915e-05,1.4675425365812729e-05,,0,1.1704511703270585e-05,0.001,1.1525540654128669e-05,1.1891008883855152e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,geth,KECCAK256,presets[keccak],16368,101.80340218156267,0.001,0.789012615246115,0.788986830047856,8.134178108378033e-05,0.001,8.074756218170435e-05,8.201325865615998e-05,,0,1.0310025148811034e-05,0.001,1.0199929773500477e-05,1.04231953323038e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,nethermind,KECCAK256,presets[keccak],4620,90.04336139657704,0.001,0.6980947924952428,0.69796401267826,2.396505492068794e-05,0.001,2.0475086474236734e-05,2.752788907854232e-05,,0,2.222079007803874e-05,0.001,2.178759697606743e-05,2.2603113980985153e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,reth,KECCAK256,presets[keccak],396,61.03404926743737,0.001,0.5592395251600013,0.5569964693083982,1.585815980234587e-05,0.001,7.9611784891012e-06,2.4289979178390623e-05,,0,1.139081073050059e-05,0.001,1.0542293025188762e-05,1.2309932140148731e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,besu,KECCAK256,presets[keccak],14608,132.66435244169404,0.001,0.7843647874008428,0.7843352584432804,0.0001079156230120313,0.001,0.00010705507940810398,0.00010885737691305714,,1024,1.4541541258666615e-05,0.001,1.4375489932693812e-05,1.4712531612142925e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,erigon,KECCAK256,presets[keccak],924,39.4858337456572,0.001,0.8265448347986828,0.8261681677732727,7.606412593513822e-05,0.001,7.32977181098705e-05,7.866359776461526e-05,,1024,1.3514442131910566e-05,0.001,1.3036028332873796e-05,1.3968885308550576e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,ethrex,KECCAK256,presets[keccak],6248,63.02969085070559,0.001,0.6560596893526098,0.6559495403339878,1.3162451836487217e-05,0.001,1.1355876219707943e-05,1.4829010599155056e-05,,1024,1.1738897578478141e-05,0.001,1.1543075453884839e-05,1.1944129877302761e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,geth,KECCAK256,presets[keccak],16368,98.386092184168,0.001,0.7939745293005329,0.7939493505079024,8.142283338539506e-05,0.001,8.081305627217732e-05,8.20274817107895e-05,,1024,1.0430668712968502e-05,0.001,1.0318596650000363e-05,1.0548488133771793e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,nethermind,KECCAK256,presets[keccak],4620,86.80010574104718,0.001,0.7005406408577546,0.7004109205375717,2.4436332533169198e-05,0.001,2.0998067702764986e-05,2.7936487361492534e-05,,1024,2.231552301327544e-05,0.001,2.191238997149974e-05,2.2687520836052765e-05,,,,,,,,,
